symbol,companyName,marketCap,sector,industry,beta,price,lastAnnualDividend,volume,exchange,exchangeShortName,country,isEtf,isFund,isActivelyTrading,roce_2024,operating_margin_2024,revenue_growth_2024,roce_2014,operating_margin_2014,revenue_growth_2014,roce_2015,operating_margin_2015,revenue_growth_2015,roce_2016,operating_margin_2016,revenue_growth_2016,roce_2017,operating_margin_2017,revenue_growth_2017,roce_2018,operating_margin_2018,revenue_growth_2018,roce_2019,operating_margin_2019,revenue_growth_2019,roce_2020,operating_margin_2020,revenue_growth_2020,roce_2021,operating_margin_2021,revenue_growth_2021,roce_2022,operating_margin_2022,revenue_growth_2022,roce_2023,operating_margin_2023,revenue_growth_2023,roce_growth,roce_current_year,operating_margin_growth,operating_margin_current_year,revenue_growth_current_year,roce_growth_rank,operating_margin_growth_rank,revenue_growth_current_year_rank,roce_current_year_rank,operating_margin_current_year_rank,final_score,final_rank
GEL,"Genesis Energy, L.P.",1.47,Energy,Oil & Gas Midstream,2.093,11.98,0.66,176581,New York Stock Exchange,NYSE,US,False,False,True,4.01,8.2,-5.11,4.62,3.45,-6.98,3.04,6.98,-41.59,3.79,12.05,-23.77,3.3,10.87,18.45,2.77,5.84,43.6,0.01,0.01,-14.83,-3.27,-9.96,-26.45,-3.93,-9.99,16.49,0.39,0.8,31.22,5.44,10.37,13.91,-0.011818543448329895,4.01,-0.02175292930956211,8.2,-5.11,2143.0,2283.0,2877.0,120.0,100.0,1467.9,2538.0
BLKB,"Blackbaud, Inc.",4.26,Technology,Software - Application,1.037,83.94,0.0,89771,NASDAQ Global Select,NASDAQ,US,False,False,True,8.12,11.59,3.86,8.88,8.21,12.03,7.1,7.32,13.03,9.81,8.46,14.56,8.17,8.12,7.87,7.34,7.0,7.65,3.69,4.11,6.11,3.61,4.08,1.42,1.34,2.68,1.59,-1.12,-1.87,14.05,2.61,4.04,4.47,-0.24384230890761427,8.12,-0.04285298928733711,11.59,3.86,2781.0,2366.0,1652.0,143.0,119.0,1468.6499999999999,2539.0
RM,Regional Management Corp.,0.31,Financial Services,Financial - Credit Services,1.529,30.53,1.2,8948,New York Stock Exchange,NYSE,US,False,False,True,17.6,49.77,0.83,20.59,20.49,21.27,18.69,27.03,5.96,22.59,26.69,9.7,20.32,25.82,12.67,8.53,29.05,9.93,7.71,18.69,15.5,4.61,10.69,6.49,9.22,28.33,18.14,6.02,21.05,19.13,5.49,12.89,16.58,-0.4949677411012696,17.6,0.01627405559921651,49.77,0.83,2976.0,1606.0,2081.0,86.0,374.0,1469.35,2540.0
ARKO,Arko Corp.,0.83,Consumer Cyclical,Specialty Retail,0.463,7.16,0.12,193193,NASDAQ Capital Market,NASDAQ,US,False,False,True,3.33,1.19,-4.67,5.31,0.64,13.28,10.22,1.38,6.94,4.83,1.31,11.8,5.43,1.01,56.92,4.5,0.88,33.66,0.18,0.07,1.57,3.41,2.05,-5.28,5.61,1.92,89.67,5.95,1.83,23.26,3.73,1.25,2.95,-0.051681798388635174,3.33,0.007566833186042676,1.19,-4.67,2394.0,1689.0,2850.0,257.0,273.0,1469.8,2541.0
VVV,Valvoline Inc.,5.1,Energy,Oil & Gas Refining & Marketing,1.462,39.71,0.0,1232452,New York Stock Exchange,NYSE,US,False,False,True,17.61,22.68,0.0,33.46,12.93,2.24,47.56,16.43,-3.63,30.25,22.34,-1.93,37.02,25.53,8.04,27.37,17.29,9.64,24.25,16.65,4.6,6.14,22.04,-69.58,9.16,23.15,42.67,8.82,17.82,19.18,9.78,17.13,16.78,-2.276653319267327,17.61,0.03052565518542039,22.68,0.0,3291.0,1505.0,2186.0,31.0,60.0,1469.8500000000001,2542.0
CCD,Calamos Dynamic Convertible and Income Fund,0.61,Financial Services,Asset Management - Income,1.0632684,23.77,2.34,25974,NASDAQ Global Market,NASDAQ,US,False,True,True,1.56,13.25,-673.05,,,,3.07,79.44,,-1.27,-694.28,-95.74,11.78,103.21,6824.5,2.62,144.7,-84.49,9.04,112.37,346.6,20.22,102.6,194.51,19.54,101.73,27.5,-26.59,97.29,-204.96,-1.12,51.57,-92.88,-0.03341260922142066,1.56,2.880526525505821,13.25,-673.05,2311.0,393.0,3436.0,716.0,776.0,1470.15,2543.0
BTA,BlackRock Long-Term Municipal Advantage Trust,0.14,Financial Services,Asset Management,0.696,10.55,0.59,12061,New York Stock Exchange,NYSE,US,False,True,True,6.76,85.35,-451.64,3.78,80.12,-3.19,3.66,79.02,-1.04,3.22,77.43,0.7,3.25,72.64,5.46,3.91,119.58,-27.09,6.51,95.74,25.6,6.91,-118.43,-177.16,5.62,27.29,-519.39,6.65,-46.93,-156.45,6.76,-300.14,-84.9,0.30118510479242805,6.76,-5.474355121850385,85.35,-451.64,716.0,3329.0,3428.0,339.0,219.0,1470.6,2544.0
FRT,Federal Realty Investment Trust,9.91,Real Estate,REIT - Retail,1.258,116.65,4.37,348720,New York Stock Exchange,NYSE,US,False,False,True,5.15,35.47,4.48,6.26,39.5,7.64,6.48,40.34,8.44,6.25,40.04,7.74,5.55,38.76,6.96,5.81,38.2,6.78,5.5,37.8,2.22,3.98,34.65,-10.72,4.22,32.26,13.85,4.65,34.33,12.95,5.25,35.9,5.38,-0.09271769956956934,5.15,-0.43018003986014514,35.47,4.48,2522.0,2862.0,1582.0,70.0,84.0,1471.0,2545.0
MUC,"BlackRock MuniHoldings California Quality Fund, Inc.",1.07,Financial Services,Asset Management,0.494,11.35,0.64,147395,New York Stock Exchange,NYSE,US,False,True,True,5.81,87.19,0.0,5.74,86.64,-5.41,5.46,85.37,-3.76,3.84,83.07,3.87,-0.32,34.28,-123.11,1.45,224.56,-169.21,4.23,100.02,554.61,3.59,99.81,-14.65,3.33,99.57,-6.8,-0.0,0.06,-363.97,-1.63,100.48,-68.54,-0.03321452321629693,5.81,-0.016189722848625805,87.19,0.0,2309.0,2246.0,2186.0,383.0,202.0,1471.35,2546.0
ESCA,"Escalade, Incorporated",0.21,Consumer Cyclical,Leisure,1.25,15.0,0.6,26883,NASDAQ Global Market,NASDAQ,US,False,False,True,10.08,8.08,-3.98,16.13,11.24,-15.7,12.16,8.24,12.73,11.02,8.7,7.78,10.69,8.23,5.78,10.4,7.86,-0.88,7.1,5.14,2.71,18.92,12.07,51.57,15.67,10.17,14.6,10.13,8.39,0.05,8.11,6.76,-16.0,-0.018319222346721745,10.08,-0.00671932980220011,8.08,-3.98,2205.0,2172.0,2804.0,163.0,166.0,1472.05,2547.0
BHRB,Burke & Herbert Bank & Trust Company,1.04,Financial Services,Banks - Regional,0.096,69.28,2.14,19388,NASDAQ Capital Market,NASDAQ,US,False,False,True,2.5,68.84,146.78,,,,,,,4.82,80.74,,4.06,81.74,8.29,4.45,81.85,5.81,0.59,15.56,-17.27,0.86,26.14,1.26,1.12,35.52,4.64,1.48,43.3,6.08,1.17,25.18,-8.15,-0.15782107280566304,2.5,-0.9665646577370088,68.84,146.78,2662.0,3051.0,109.0,604.0,301.0,1473.05,2548.0
BDX,"Becton, Dickinson and Company",64.14,Healthcare,Medical - Instruments & Supplies,0.45,221.9,3.8,1210247,New York Stock Exchange,NYSE,US,False,False,True,4.68,13.08,0.0,15.73,19.01,4.87,4.79,10.45,21.74,6.75,11.46,21.41,4.3,12.22,-3.12,3.21,9.37,32.17,3.81,10.18,8.18,3.08,8.67,-1.0,5.93,13.82,18.29,5.06,12.09,-6.81,4.58,10.9,2.66,-0.1304205867176972,4.68,-0.013533679353922922,13.08,0.0,2606.0,2229.0,2186.0,148.0,94.0,1473.5999999999997,2549.0
NRIX,"Nurix Therapeutics, Inc.",1.57,Healthcare,Biotechnology,2.2,22.11,0.0,360305,NASDAQ Global Market,NASDAQ,US,False,False,True,-45.33,-343.3,-26.71,,,,,,,,,,,,,-77.51,-26.01,,-79.67,-71.46,-16.91,-18.47,-364.66,-42.73,-28.72,-396.26,66.95,-53.12,-476.01,29.84,-57.72,-201.41,99.31,0.47798988326603864,-45.33,-16.753333063378196,-343.3,-26.71,604.0,3397.0,3281.0,393.0,363.0,1473.75,2550.0
LVS,Las Vegas Sands Corp.,38.47,Consumer Cyclical,"Gambling, Resorts & Casinos",1.117,53.06,0.8,4608467,New York Stock Exchange,NYSE,US,False,False,True,15.98,22.6,9.11,20.86,28.11,5.91,15.44,24.31,-19.86,14.17,22.2,-3.57,19.54,27.22,12.93,20.12,28.41,7.86,17.25,28.42,-11.67,-7.34,-44.9,-75.76,-3.78,-15.64,44.01,-4.32,-19.05,-2.93,13.33,22.3,152.36,-0.3100503509468635,15.98,-0.4125849002337021,22.6,9.11,2847.0,2851.0,1142.0,79.0,28.0,1474.6499999999999,2551.0
LIND,"Lindblad Expeditions Holdings, Inc.",0.72,Consumer Cyclical,Travel Services,3.029,13.26,0.0,207200,NASDAQ Capital Market,NASDAQ,US,False,False,True,3.03,2.46,9.12,-0.53,-0.53,3.24,5.59,7.38,5.81,4.93,5.77,15.41,3.84,4.03,9.97,8.07,8.18,16.22,9.08,9.68,10.77,-14.69,-107.34,-76.0,-20.6,-75.34,78.62,-14.11,-14.96,186.53,2.07,1.86,35.12,-0.15318560806813358,3.03,-0.21761120314878624,2.46,9.12,2652.0,2692.0,1140.0,260.0,253.0,1475.0,2552.0
PBPB,Potbelly Corporation,0.31,Consumer Cyclical,Restaurants,1.212,10.4,0.0,68849,NASDAQ Global Select,NASDAQ,US,False,False,True,7.17,2.94,-4.01,4.25,2.22,9.1,6.31,2.53,14.03,8.81,3.2,9.19,-1.34,-0.45,5.15,-8.54,-2.51,-1.28,-2.24,-1.53,-3.06,-26.23,-19.61,-28.91,-9.47,-4.57,30.48,0.54,0.21,18.92,5.52,2.04,8.73,-0.008307867858431333,7.17,-0.006752498925766294,2.94,-4.01,2112.0,2173.0,2809.0,206.0,250.0,1475.15,2553.0
IBTX,"Independent Bank Group, Inc.",2.77,Financial Services,Banks - Regional,1.371,66.92,1.52,153994,NASDAQ Global Select,NASDAQ,US,False,False,True,0.81,14.1,71.09,1.58,47.3,60.27,1.66,49.24,23.8,3.07,55.63,19.22,9.52,56.71,49.42,4.47,65.44,21.22,1.65,42.41,57.63,1.42,41.98,3.53,1.51,48.07,-2.33,3.35,58.68,3.92,,,,-0.009791710257997297,0.81,-0.551015393497006,14.1,71.09,2130.0,2926.0,249.0,838.0,764.0,1475.45,2554.0
EPC,Edgewell Personal Care Company,1.78,Consumer Defensive,Household & Personal Products,0.857,36.58,0.6,295300,New York Stock Exchange,NYSE,US,False,False,True,6.42,9.02,0.0,12.84,15.46,-0.41,4.03,7.19,-45.56,8.67,14.34,-2.45,9.68,15.43,-2.69,8.97,12.99,-2.78,10.38,13.48,-4.18,6.44,10.01,-8.94,7.61,11.44,7.06,5.72,8.34,4.04,6.98,9.98,3.68,-0.06290913264077284,6.42,-0.12232453729226944,9.02,0.0,2428.0,2559.0,2186.0,88.0,57.0,1475.6999999999998,2555.0
EOSE,"Eos Energy Enterprises, Inc.",0.64,Industrials,Electrical Equipment & Parts,2.388,2.95,0.0,5434771,NASDAQ Capital Market,NASDAQ,US,False,False,True,-118.42,-1121.52,-8.64,,,,,,,,,,,,,,,,36.42,-5409.68,,-31.47,-17839.73,-55.85,-96.74,-2930.06,1999.54,-478.79,-1234.42,289.82,-121.74,-933.8,-8.63,-7.404110432196567,-118.42,764.6811961309133,-1121.52,-8.64,3405.0,44.0,3034.0,405.0,400.0,1476.1499999999999,2556.0
DMAC,DiaMedica Therapeutics Inc.,0.24,Healthcare,Biotechnology,1.456,5.66,0.0,85636,NASDAQ Capital Market,NASDAQ,US,False,False,True,-48.78,-76.29,,,,,,,,,,,,,,-39.67,-1352.2,,,,,,,,,,,,,,,,,-1.5183333333333333,-48.78,212.6516666666667,-76.29,,3216.0,69.0,3454.0,400.0,304.0,1476.7,2557.0
MRVL,"Marvell Technology, Inc.",80.29,Technology,Semiconductors,1.436,92.69,0.24,7126991,NASDAQ Global Select,NASDAQ,US,False,False,True,-2.13,-7.55,-4.15,6.05,8.52,7.44,7.79,11.03,8.89,-19.37,-29.96,-26.47,2.41,4.31,-14.97,10.02,17.84,3.95,0.46,1.51,18.95,,,,-0.48,-1.55,9.99,-1.5,-6.99,50.3,1.87,6.37,32.66,-0.0026016074123716157,-2.13,-0.01113162718625554,-7.55,-4.15,1982.0,2206.0,2821.0,276.0,310.0,1477.05,2558.0
AX,"Axos Financial, Inc.",4.73,Financial Services,Banks - Regional,1.387,82.85,0.0,205186,New York Stock Exchange,NYSE,US,False,False,True,4.23,46.2,11.13,2.97,81.51,23.36,3.22,81.15,43.86,3.47,79.91,42.61,3.63,80.44,16.5,3.66,78.8,15.23,3.39,75.55,11.17,2.0,45.88,17.16,2.26,48.31,10.56,2.35,55.65,11.45,2.2,48.5,26.21,-0.0026193931711807894,4.23,-3.3886546674318656,46.2,11.13,1983.0,3283.0,1029.0,459.0,394.0,1477.2999999999997,2559.0
HEES,"H&E Equipment Services, Inc.",2.19,Industrials,Rental & Leasing Services,1.811,59.74,1.1,84274,NASDAQ Global Select,NASDAQ,US,False,False,True,9.36,16.65,3.34,14.55,13.18,10.39,12.89,12.33,-4.64,11.25,11.32,-5.93,10.48,13.39,5.3,12.0,13.45,20.29,-5.19,-6.26,8.83,-8.22,-12.89,-13.29,-6.99,-12.66,-9.09,-3.97,-6.67,17.1,11.28,18.83,18.06,-0.23472307143028645,9.36,-0.03837365793602024,16.65,3.34,2769.0,2354.0,1721.0,197.0,84.0,1477.3999999999999,2560.0
FLS,Flowserve Corporation,8.02,Industrials,Industrial - Machinery,1.399,61.02,0.84,336839,New York Stock Exchange,NYSE,US,False,False,True,12.13,10.24,5.14,22.59,16.19,-1.55,14.04,11.52,-6.5,7.78,6.95,-12.49,9.15,9.16,-8.28,7.0,6.46,4.69,10.67,10.29,2.93,6.0,6.71,-5.49,7.48,7.65,-5.02,5.56,5.46,2.09,9.09,7.72,19.51,-0.19997806067275517,12.13,-0.12615519725810298,10.24,5.14,2713.0,2569.0,1492.0,143.0,165.0,1477.45,2561.0
UHS,"Universal Health Services, Inc.",12.04,Healthcare,Medical - Care Facilities,1.297,205.0,0.8,375779,New York Stock Exchange,NYSE,US,False,False,True,12.48,9.99,7.95,13.65,13.18,10.73,14.76,13.93,12.13,14.24,13.12,7.99,14.36,12.3,6.59,11.97,10.91,3.48,12.03,10.69,5.63,12.35,11.75,1.59,12.27,10.78,9.37,8.67,7.49,5.99,9.83,8.23,6.59,-0.22959063533184246,12.48,-0.38929312706414043,9.99,7.95,2760.0,2838.0,1228.0,73.0,106.0,1477.6,2562.0
BWB,"Bridgewater Bancshares, Inc.",0.41,Financial Services,Banks - Regional,0.674,14.9,0.0,26837,NASDAQ Capital Market,NASDAQ,US,False,False,True,1.06,27.39,62.56,,,,,,,2.36,66.65,,2.43,69.14,26.91,2.67,78.23,18.64,1.69,49.16,15.87,1.22,38.02,20.33,1.77,53.63,22.4,2.5,79.96,18.47,2.21,55.6,-17.78,-0.023603380782918137,1.06,-0.7505764918156644,27.39,62.56,2245.0,2998.0,290.0,802.0,565.0,1477.75,2563.0
HMST,"HomeStreet, Inc.",0.22,Financial Services,Banks - Regional,1.419,11.88,0.4,121972,NASDAQ Global Select,NASDAQ,US,False,False,True,-0.35,-9.16,95.84,1.33,17.35,5.9,1.54,18.84,47.75,2.21,26.55,28.79,1.98,27.57,-6.14,1.66,28.23,-14.53,0.38,10.83,-41.73,1.46,31.06,39.29,2.1,45.97,-2.71,1.89,61.06,-20.13,-0.44,-23.13,-29.86,-0.04672920739943887,-0.35,-0.059175126824120045,-9.16,95.84,2374.0,2430.0,175.0,921.0,939.0,1477.75,2563.0
AMP,"Ameriprise Financial, Inc.",55.68,Financial Services,Asset Management,1.334,573.97,5.92,214020,New York Stock Exchange,NYSE,US,False,False,True,1.88,20.53,5.44,11.09,16.32,9.55,9.71,13.86,-0.8,11.4,11.23,-3.89,22.36,20.53,2.83,27.7,21.96,6.72,0.63,7.47,-0.63,0.93,13.01,-6.7,1.69,22.0,13.36,2.14,23.68,5.8,,,,-0.43244759389997917,1.88,0.12039643970457019,20.53,5.44,2943.0,1268.0,1461.0,681.0,671.0,1478.9,2565.0
GSBC,"Great Southern Bancorp, Inc.",0.75,Financial Services,Banks - Regional,0.64,64.07,1.6,16673,NASDAQ Global Select,NASDAQ,US,False,False,True,1.1,25.08,6.51,1.87,36.66,4.83,1.9,38.98,0.46,1.92,42.31,-0.89,2.23,52.68,-6.06,2.67,60.77,5.65,1.89,42.61,7.29,1.33,34.45,0.4,1.74,43.64,1.91,2.3,55.82,8.1,1.48,37.7,-3.16,-0.012421733408110286,1.1,-0.02348796066299325,25.08,6.51,2154.0,2296.0,1358.0,796.0,595.0,1479.6000000000001,2566.0
SKYT,"SkyWater Technology, Inc.",0.38,Technology,Semiconductors,3.927,7.94,0.0,258126,NASDAQ Capital Market,NASDAQ,US,False,False,True,-0.08,-0.04,20.67,,,,,,,,,,,,,13.0,10.56,,-6.24,-6.56,3.45,-4.89,-6.15,2.72,,,,-26.46,-35.07,,-8.57,-5.16,76.04,-0.43583100907516104,-0.08,-0.21570114021251166,-0.04,20.67,2945.0,2689.0,693.0,256.0,252.0,1479.6000000000004,2567.0
ZETA,Zeta Global Holdings Corp.,5.06,Technology,Software - Application,1.294,21.3,0.0,5614557,New York Stock Exchange,NYSE,US,False,False,True,-15.73,-11.84,23.7,,,,,,,,,,,,,,,,-5.15,-3.42,,-0.25,-0.12,20.28,-84.3,-53.61,24.51,-76.58,-43.77,28.94,-44.8,-23.01,23.31,-0.34953646047008186,-15.73,-0.17493352734931014,-11.84,23.7,2874.0,2636.0,639.0,358.0,333.0,1479.7499999999998,2568.0
ECBK,"ECB Bancorp, Inc.",0.13,Financial Services,Banks - Regional,0.763,14.99,0.0,1386,NASDAQ Capital Market,NASDAQ,US,False,False,True,1.26,30.56,117.38,,,,,,,,,,,,,,,,,,,1.79,38.13,,1.37,27.47,16.25,1.54,35.51,25.7,0.47,23.9,0.02,-0.07589339999193646,1.26,-0.48814049663830955,30.56,117.38,2480.0,2896.0,137.0,767.0,533.0,1479.75,2569.0
VZ,Verizon Communications Inc.,186.65,Communication Services,Telecommunications Services,0.418,44.34,2.6725,8190264,New York Stock Exchange,NYSE,US,False,False,True,6.85,16.29,0.2,9.58,15.42,5.42,15.81,25.12,3.57,13.68,23.22,-4.29,12.24,21.76,0.04,9.82,17.02,3.83,12.31,23.04,0.77,10.4,22.45,-2.71,10.16,24.29,4.15,9.25,22.27,2.41,7.0,17.08,-2.09,-0.3221673005262056,6.85,-0.005430988611292676,16.29,0.2,2857.0,2154.0,2151.0,44.0,23.0,1481.0999999999997,2570.0
STR,Sitio Royalties Corp.,1.88,Basic Materials,Industrial Materials,1.31,23.7,1.12,294462,New York Stock Exchange,NYSE,US,False,False,True,4.52,33.88,4.27,11.17,34.09,-2.52,10.89,32.99,-4.57,,,,12.14,43.95,36.87,22.23,65.52,2.8,12.9,54.27,-30.6,-1.18,-7.04,-33.25,4.16,41.36,163.87,3.77,52.48,206.51,0.75,5.96,60.53,-0.4531522755515587,4.52,-0.05875018669853447,33.88,4.27,2955.0,2426.0,1609.0,71.0,8.0,1481.1,2571.0
AIG,"American International Group, Inc.",47.96,Financial Services,Insurance - Diversified,1.069,76.88,1.6,1939702,New York Stock Exchange,NYSE,US,False,False,True,1.28,9.43,-54.7,1.47,11.72,-7.53,1.71,12.85,-8.8,-0.06,-0.49,-10.47,-1.34,-12.14,-5.35,0.33,3.07,-4.9,0.74,7.22,4.87,-1.43,-18.95,-11.96,1.96,22.29,18.35,3.03,25.43,8.97,0.76,8.21,-16.43,0.003696659920625296,1.28,0.04014460324266157,9.43,-54.7,1472.0,1476.0,3351.0,761.0,818.0,1481.65,2572.0
STGW,Stagwell Inc.,0.88,Communication Services,Advertising Agencies,1.611,7.86,0.0,275142,NASDAQ Global Select,NASDAQ,US,False,False,True,4.47,4.35,7.01,10.61,7.17,6.5,20.99,10.73,8.4,13.89,7.76,4.49,15.4,9.39,9.24,9.9,5.83,-2.48,6.76,6.47,-57.41,12.37,9.43,41.26,2.19,4.15,65.46,10.38,10.21,82.92,3.78,3.58,-5.98,-0.6377757038095175,4.47,-0.09643492651187419,4.35,7.01,3034.0,2520.0,1308.0,56.0,60.0,1481.9,2573.0
STEP,StepStone Group Inc.,7.59,Financial Services,Asset Management,1.265,65.89,0.96,414529,NASDAQ Global Select,NASDAQ,US,False,False,True,4.71,14.48,12.75,,,,,,,,,,,,,28.07,30.86,0.0,21.82,25.92,-3.03,37.7,34.04,74.27,47.38,41.74,76.38,23.51,33.32,73.35,-2.45,70.2,-104.95,-1.6416979217172707,4.71,0.04097052729910046,14.48,12.75,3232.0,1471.0,956.0,425.0,759.0,1482.4,2574.0
LXFR,Luxfer Holdings PLC,0.38,Industrials,Industrial - Machinery,0.88,14.36,0.52,72770,New York Stock Exchange,NYSE,US,False,False,True,6.58,5.39,-5.09,10.37,8.36,1.7,10.35,8.23,-5.97,10.61,8.63,-9.88,6.07,4.37,6.39,9.91,6.15,10.56,14.57,10.39,-9.1,14.84,12.84,-26.76,12.71,9.68,15.18,15.09,10.58,13.18,1.37,1.04,-4.35,-0.005771698761153992,6.58,-0.006393387597300365,5.39,-5.09,2053.0,2168.0,2874.0,258.0,265.0,1482.55,2575.0
BHK,BlackRock Core Bond Trust,0.61,Financial Services,Asset Management - Bonds,0.741,11.28,0.8956,94230,New York Stock Exchange,NYSE,US,False,True,True,12.74,146.76,-5.07,5.82,87.73,-2.33,5.56,87.89,78.21,11.65,251.59,-21.62,2.36,97.63,-29.51,-0.5,117.01,-117.07,11.57,99.51,-3016.73,8.88,100.49,-21.25,0.34,94.2,-95.56,-20.58,100.28,-4405.43,5.23,90.18,-125.68,-0.018736846192078677,12.74,-0.018476671532962365,146.76,-5.07,2207.0,2256.0,2871.0,160.0,86.0,1482.8,2576.0
AZPN,"Aspen Technology, Inc.",15.81,Technology,Software - Application,0.761,250.0,2.1,89650,NASDAQ Global Select,NASDAQ,US,False,False,True,-0.92,-11.45,-2.97,91.7,33.14,25.71,951.53,40.82,12.5,-1640.52,44.75,7.25,-96.68,43.9,2.24,-88.32,41.97,3.43,48.57,47.26,19.79,24.57,42.16,-1.36,27.31,50.52,20.2,0.15,4.68,-32.01,-1.3,-17.53,116.49,0.023653091806267835,-0.92,-2.396847871908342,-11.45,-2.97,1235.0,3235.0,2718.0,266.0,332.0,1483.0500000000002,2577.0
TR,"Tootsie Roll Industries, Inc.",2.58,Consumer Defensive,Food Confectioners,0.178,33.1,0.36,26495,New York Stock Exchange,NYSE,US,False,False,True,8.06,11.57,-4.94,9.92,15.44,0.03,10.88,16.86,-0.63,10.79,17.73,-3.52,8.24,13.75,-0.35,7.96,13.58,-0.07,7.7,13.22,0.9,6.37,12.36,-10.04,7.15,11.86,20.16,11.93,16.25,20.39,10.29,13.24,12.9,-0.00441895274823078,8.06,-0.15387050573742042,11.57,-4.94,2030.0,2611.0,2863.0,75.0,45.0,1483.15,2578.0
CCOI,"Cogent Communications Holdings, Inc.",4.03,Communication Services,Telecommunications Services,0.38,82.19,3.98,151618,NASDAQ Global Select,NASDAQ,US,False,False,True,-6.76,-18.73,12.22,7.68,14.18,9.2,8.93,13.12,6.38,9.56,14.33,10.55,11.94,15.65,8.56,13.03,16.64,7.22,11.9,18.36,4.99,11.8,18.82,4.02,13.2,20.22,3.82,12.81,19.01,1.66,-4.56,-13.74,56.92,-0.2524498109841074,-6.76,-0.6742956007992272,-18.73,12.22,2793.0,2974.0,977.0,106.0,112.0,1483.2000000000003,2579.0
M,"Macy's, Inc.",4.5,Consumer Cyclical,Department Stores,2.148,16.24,0.69,3088040,New York Stock Exchange,NYSE,US,False,False,True,13.22,6.73,-1.5,16.85,9.59,0.88,17.58,9.96,0.62,13.73,7.53,-3.65,9.26,5.1,-4.8,12.63,7.28,-3.65,12.45,6.75,3.63,6.29,3.83,-1.59,-7.74,-5.28,-28.56,19.3,9.29,39.76,14.41,6.84,0.05,-0.02439735949907728,13.22,-0.0444199860977467,6.73,-1.5,2250.0,2374.0,2563.0,117.0,191.0,1483.3500000000001,2580.0
ENJ,"Entergy Utility Group, Inc. 1ST MTG 5% 52",0.19,Utilities,Regulated Electric,0.17947623,22.58,1.25,287,New York Stock Exchange,NYSE,US,False,False,True,-196.22,19.65,-25.02,4.7,16.06,9.69,-0.72,-2.6,-7.86,-2.08,-8.17,-5.8,3.02,11.37,2.11,1.1,4.26,-0.59,4.29,18.16,-1.19,3.46,17.49,-7.03,3.47,15.72,16.11,3.93,14.9,17.21,4.9,21.55,-11.75,-2.0369403528791974,-196.22,0.7686703146615985,19.65,-25.02,3268.0,737.0,3265.0,98.0,49.0,1483.55,2581.0
INFN,Infinera Corporation,1.57,Technology,Communication Equipment,1.716,6.62,0.0,245061,NASDAQ Global Select,NASDAQ,US,False,False,True,-5.72,-3.62,-9.7,4.25,4.09,22.78,6.04,6.74,32.73,-2.63,-2.96,-1.87,-24.64,-24.72,-14.87,-14.03,-19.31,27.36,-29.26,-20.56,37.68,-10.67,-8.65,4.37,-7.55,-5.17,5.13,-3.62,-2.22,10.39,0.41,0.25,2.6,-0.003589091952921633,-5.72,-0.0001518954453279755,-3.62,-9.7,2009.0,2017.0,3069.0,307.0,284.0,1484.2,2582.0
DFS,Discover Financial Services,45.8,Financial Services,Financial - Credit Services,1.402,182.43,2.8,577883,New York Stock Exchange,NYSE,US,False,False,True,5.44,35.64,135.34,15.89,56.95,3.08,13.52,55.78,3.09,15.96,55.54,4.12,16.23,52.39,8.77,18.01,53.56,8.2,7.5,33.47,7.0,3.42,12.94,-3.24,6.48,58.44,9.01,7.04,57.04,10.34,3.48,51.96,-26.21,-0.9332828745622331,5.44,-0.1253537754334574,35.64,135.34,3121.0,2565.0,117.0,398.0,470.0,1484.3999999999999,2583.0
HCYAX,Hilton Tactical Income Fund,0.12,Financial Services,Asset Management - Income,0.5,18.35,0.5705,0,NASDAQ,NASDAQ,US,False,True,True,4.59,83.61,4.8,5.0,87.1,-0.37,4.54,86.02,-6.16,4.56,85.5,-5.1,4.22,84.9,-4.3,4.24,84.81,-0.32,4.15,85.06,-2.37,4.04,83.25,-4.81,3.61,81.86,-1.86,3.59,79.63,-5.73,4.13,82.76,-1.15,-0.024053126652386007,4.59,-0.32209193756066795,83.61,4.8,2247.0,2797.0,1533.0,435.0,232.0,1484.5000000000002,2584.0
LW,"Lamb Weston Holdings, Inc.",11.01,Consumer Defensive,Packaged Foods,0.715,77.24,1.44,689139,New York Stock Exchange,NYSE,US,False,False,True,17.0,15.23,-0.17,24.1,13.8,1.32,22.88,13.04,3.9,21.35,12.47,2.35,26.85,16.36,5.82,25.97,16.94,8.07,26.79,17.79,9.72,15.31,14.68,0.96,13.22,12.93,-3.2,12.92,10.84,11.66,17.1,16.49,30.54,-0.5153441000497652,17.0,0.0005844999169210346,15.23,-0.17,2989.0,1839.0,2398.0,31.0,30.0,1486.95,2585.0
LFUS,"Littelfuse, Inc.",6.12,Technology,"Hardware, Equipment & Parts",1.278,246.67,2.8,50965,NASDAQ Global Select,NASDAQ,US,False,False,True,7.86,12.96,-7.09,15.45,15.71,12.42,,,,10.02,12.37,,14.42,17.89,15.66,9.7,13.1,40.68,8.26,12.82,-12.49,6.57,11.23,-3.87,,,,15.03,19.92,,9.97,15.27,-6.02,-0.06953433743064227,7.86,6.023948536256967e-05,12.96,-7.09,2450.0,1895.0,2969.0,146.0,106.0,1487.25,2586.0
