,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker,coef,r_squared,std,coef_w,coef_rank,std_rank,average_score,final_rank
1207,19321,OBT,Return on Capital Employed,0.0108,0.0028,0.0094,0.0266,0.0323,0.0525,0.0454,0.0585,0.0169,0.1445,,287.0,OBT,0.009843030303495428,0.5192573498894582,0.039234170056215024,0.005111065830274665,218.0,519.0,94.61666666666667,70.0
1208,19337,OCFC,Return on Capital Employed,0.0161,0.0155,0.0125,0.0223,0.0243,0.03,0.0199,0.0226,0.0275,0.0245,,1039.5,OCFC,0.0012642424243008387,0.4783515862106571,0.005250295229794225,0.0006047523690191128,430.0,57.0,185.63333333333333,409.0
1209,19353,OCGN,Return on Capital Employed,-0.5846,-1.0953,-1.0382,-3.6606,-1.6655,-1.5065,-0.888,-0.5907,-0.9465,-1.3178,,1818.0,OCGN,0.03125515151665801,0.011255361794148544,0.846191879008538,0.0003517880382509165,483.0,1658.0,353.25,1105.0
1210,19369,OCUL,Return on Capital Employed,-0.3789,-0.3531,-0.6336,-1.4575,-0.9116,-1.2033,-0.6329,0.0007,-0.543,-0.3066,,1583.0,OCUL,0.028333333334678128,0.0380413633656409,0.4172502529657712,0.0010778386287443166,375.0,1541.0,304.09999999999997,963.0
1211,19385,ODC,Return on Capital Employed,0.0824,0.0962,0.0884,0.0859,0.095,0.0877,0.1249,0.0754,0.0348,0.1592,0.1662,235.5,ODC,0.0018551515152406418,0.030453880633360852,0.03053409405893681,5.649656280193702e-05,589.0,402.0,151.63333333333335,269.0
1212,19401,ODP,Return on Capital Employed,-0.064,0.0378,0.1109,0.0926,0.0713,0.0557,-0.073,0.0996,0.1074,0.1003,,448.0,ODP,0.008466666667065777,0.13941588579343334,0.06513033394663349,0.0011803878331067112,366.0,776.0,150.70000000000002,266.0
1213,19417,OEC,Return on Capital Employed,0.0432,0.175,0.1671,0.1441,0.2067,0.1519,0.061,0.1898,0.1479,0.1525,,256.0,OEC,0.00365696969714406,0.044626782189980396,0.049722224407200456,0.00016319879014980654,536.0,631.0,155.41666666666666,288.0
1214,19433,OFG,Return on Capital Employed,0.0272,0.007,0.0343,0.0278,0.043,0.023,0.0311,0.0555,0.0607,0.0506,,787.5,OFG,0.004135757575954126,0.5797355895413641,0.015601525566430996,0.002397645856495928,294.0,212.0,143.25000000000003,242.0
1215,19449,OFIX,Return on Capital Employed,0.0235,0.0253,0.0644,0.1084,0.0601,-0.0656,0.005,-0.0314,-0.0438,-0.1843,,1481.0,OFIX,-0.01981090909184597,0.5243209551064011,0.07858375404624036,-0.010387274776562764,1125.0,893.0,399.0,1162.0
1216,19465,OFLX,Return on Capital Employed,0.5673,0.5492,0.4485,0.4108,0.3957,0.5609,0.5341,0.5302,0.4133,0.3358,,54.0,OFLX,-0.012673939394551264,0.21292341081145771,0.07889089681325723,-0.002698578404305556,1002.0,898.0,234.0,661.0
1217,19481,OGS,Return on Capital Employed,0.0526,0.0545,0.0598,0.0667,0.0581,0.0604,0.0574,0.0414,0.0525,0.0604,,696.0,OGS,-0.0003721212121399173,0.02774218596616118,0.00641713331636487,-1.0323455869138902e-05,741.0,79.0,209.4,522.0
1218,19497,OII,Return on Capital Employed,0.2218,0.1284,0.0262,0.0039,-0.0636,-0.1346,-0.2828,0.0226,0.0801,0.1311,,327.5,OII,-0.012748484849086769,0.07025018312607534,0.1381534758882309,-0.0008955833952283424,905.0,1202.0,258.76666666666665,786.0
1219,19513,OIS,Return on Capital Employed,0.1725,0.0396,-0.0533,-0.0613,-0.0015,-0.1444,-0.5256,-0.0695,0.0071,0.0286,,1012.0,OIS,-0.019026666667563703,0.09831234250116783,0.17429529425661494,-0.0018705561700770763,964.0,1306.0,343.23333333333335,1080.5
1220,19529,OLMA,Return on Capital Employed,,,,,-0.7358,3.589,-0.0635,-0.2478,-0.5281,-0.3786,,1637.0,OLMA,,,1.4980176230234705,,,1712.0,,
1221,19545,OLO,Return on Capital Employed,,,,,-1.45,-1.2601,0.0546,-0.0662,-0.0658,-0.0869,,1370.0,OLO,,,0.6235072351001407,,,1614.0,,
1222,19561,OLP,Return on Capital Employed,0.0688,0.0598,0.1026,0.1022,0.0832,0.0502,0.0612,0.0799,0.071,0.0708,,624.5,OLP,-0.0010490909091437693,0.03361125346872973,0.016436060963625074,-3.526126045897134e-05,768.0,223.0,214.4,552.0
1223,19577,OLPX,Return on Capital Employed,,,,,,3.3049,0.0668,0.2264,0.2109,0.08,,563.0,OLPX,,,1.26523498370856,,,1698.0,,
1224,19593,OMCL,Return on Capital Employed,0.1059,0.0966,-0.0138,-0.0098,0.0306,0.0692,0.015,0.0336,-0.0013,-0.0084,,1225.5,OMCL,-0.008266666667057764,0.3150159359293764,0.04230494533739525,-0.00260413173713938,995.0,552.0,332.56666666666666,1058.0
1225,19609,OMER,Return on Capital Employed,9.1631,-2.0502,-0.9855,-0.3391,-2.1071,-0.7585,-0.8546,-0.4132,-0.3507,-0.6332,,1747.0,OMER,-0.44610060608169166,0.1716515700039457,3.0926864923557966,-0.0765738694136341,1219.0,1754.0,485.8833333333334,1232.0
1226,19625,OMI,Return on Capital Employed,0.0836,0.1169,0.1186,0.0432,-0.1704,0.0312,0.0971,0.1482,0.0366,0.0322,,967.0,OMI,-0.003111515151663733,0.01117004918848985,0.0845612417127374,-3.4755777294815354e-05,767.0,934.0,284.0166666666667,900.0
1227,19641,ONB,Return on Capital Employed,0.0149,0.0164,0.0308,0.0336,0.0385,0.0205,0.0141,0.0156,0.0144,0.0654,,664.5,ONB,0.0017454545455379098,0.10396503574023741,0.015548620517589335,0.00018146624420980863,528.0,211.0,173.79999999999998,360.0
1228,19657,ONEW,Return on Capital Employed,,,,0.0374,-0.1169,0.2206,0.2663,0.3025,0.1837,0.0173,,1109.0,ONEW,,,0.14225808251490082,,,1217.0,,
1229,19673,ONIT,Return on Capital Employed,,,0.0047,-0.0034,-0.0044,-0.0219,0.2332,0.4575,0.5316,0.4229,,28.0,ONIT,,,0.22291620482818203,,,1383.0,,
1230,19689,ONL,Return on Capital Employed,,,,,,0.0315,0.0019,-0.0358,-0.0491,-0.0161,,1250.0,ONL,,,0.028402704096617278,,,372.0,,
1231,19705,ONTF,Return on Capital Employed,,,,,1.0941,-1.6803,0.5487,-0.0668,-0.1813,-0.2752,,1549.0,ONTF,,,0.8546135045868525,,,1662.0,,
1232,19721,OOMA,Return on Capital Employed,0.3096,-11.2757,-0.2751,-0.3207,-0.3325,-0.4442,-0.5638,-0.0555,-0.0252,-0.0782,0.0216,1362.0,OOMA,0.457698787900473,0.15571244953059327,3.331540278024566,0.07126939941116611,24.0,1757.0,228.44999999999996,629.0
1233,19737,OPAD,Return on Capital Employed,,,,,,-1.0184,-0.2836,0.0787,-0.8109,-0.93,,1801.0,OPAD,,,0.4216452755575473,,,1545.0,,
1234,19753,OPCH,Return on Capital Employed,-0.1472,-0.7272,-0.0026,-0.0283,0.0132,-0.002,0.0463,0.0787,0.1019,0.1553,,245.0,OPCH,0.05540181818443814,0.44572880915484314,0.2383502651561353,0.024694186444362744,71.0,1401.0,107.56666666666668,123.0
1235,19769,OPEN,Return on Capital Employed,,,,,-0.2331,-0.2072,-0.1228,-0.1014,-0.1893,-0.018,,1256.0,OPEN,,,0.07316100965222756,,,853.0,,
1236,19785,OPFI,Return on Capital Employed,,,,,,0.1978,0.401,0.0586,0.0763,0.0838,,534.0,OPFI,,,0.12848554782542665,,,1172.0,,
1237,19801,OPK,Return on Capital Employed,-0.1346,-0.0531,-0.0295,-0.1228,-0.0819,-0.1376,0.0334,0.0023,-0.1942,-0.0943,,1377.0,OPK,-0.0003218181818242063,0.00019299460369337496,0.06653726850419996,-6.210917246248518e-08,702.0,788.0,305.8,971.0
1238,19817,ORA,Return on Capital Employed,0.0869,0.0841,0.085,0.0979,0.0738,0.0745,0.0633,0.0437,0.0394,0.0528,,768.0,ORA,-0.005632727272993642,0.749770950288609,0.018684496246888754,-0.004223255280189008,1046.0,245.0,280.81666666666666,889.0
1239,19833,ORC,Return on Capital Employed,0.0315,0.0042,0.0112,0.0217,0.0076,0.0125,0.001,-0.0183,-0.118,0.2208,,131.0,ORC,0.0039006060607899786,0.020311515732644336,0.07861182862648597,7.92272213705835e-05,571.0,894.0,162.48333333333335,316.0
1240,19849,ORGO,Return on Capital Employed,,,-0.0021,-0.0069,-0.554,-0.1947,0.1284,0.1947,0.0595,0.0332,,950.0,ORGO,,,0.22059615215082518,,,1380.0,,
1241,19865,ORIC,Return on Capital Employed,,,,-0.8035,-0.5297,-0.3029,-0.2542,-0.2777,-0.3731,-0.4299,,1670.0,ORIC,,,0.17837280954134652,,,1317.0,,
1242,19881,ORN,Return on Capital Employed,0.0411,-0.0214,0.0125,0.0051,-0.4357,0.0135,0.1161,-0.0473,-0.0434,-0.0293,,1279.0,ORN,-0.0018448484849376571,0.0014348641043797628,0.13988858995643638,-2.647106869056434e-06,722.0,1208.0,320.6666666666667,1019.0
1243,19897,ORRF,Return on Capital Employed,0.0154,0.0113,0.0101,0.0139,0.0151,0.0198,0.0179,0.017,0.0125,0.0349,,934.5,ORRF,0.0014248484849159022,0.37659655084989385,0.0066689504421610455,0.0005365930249030257,447.0,84.0,179.60000000000002,383.0
1244,19913,OSBC,Return on Capital Employed,0.0133,0.0162,0.0158,0.0207,0.024,0.0273,0.0165,0.0059,0.0176,0.0431,,867.5,OSBC,0.0013284848485465312,0.1622913306752607,0.009471874154569411,0.00021560157385253873,517.0,124.0,187.73333333333335,419.0
1245,19929,OSCR,Return on Capital Employed,,,,,,-0.3042,-0.2246,-0.1964,-0.4652,-0.2071,,1499.0,OSCR,,,0.10025563325818655,,,1033.0,,
1246,19945,OSIS,Return on Capital Employed,0.1138,0.1261,0.0615,0.04,0.0691,0.1221,0.1118,0.111,0.1798,0.1375,0.1686,309.0,OSIS,0.006697575757885863,0.24832016628251796,0.03860456061140963,0.0016631431258879788,324.0,505.0,115.55000000000001,143.0
1247,19961,OSPN,Return on Capital Employed,0.1882,0.1985,0.044,0.0309,0.0126,0.0499,-0.0114,-0.1033,-0.0495,-0.1447,,1434.0,OSPN,-0.03368606060765797,0.8516889542920347,0.10484233686827092,-0.02869004573315432,1189.0,1057.0,414.23333333333335,1173.0
1248,19977,OSUR,Return on Capital Employed,-0.0631,0.0491,0.1063,0.1524,0.0989,0.0674,-0.0086,-0.0236,-0.0161,0.1269,,337.5,OSUR,0.0005430303030549467,0.0005040479960858324,0.06947284649415195,2.7371333606872816e-07,670.0,820.0,197.58333333333334,462.0
1249,19993,OSW,Return on Capital Employed,,,0.0825,0.1582,0.1965,-0.0203,-0.3983,-0.0858,0.1073,0.0326,,961.5,OSW,,,0.17634403475521934,,,1313.0,,
1250,20009,OTLK,Return on Capital Employed,6.0957,5.2619,-15.8327,4.0882,4.7007,10.9242,-9.5617,-3.2521,-7.3383,3.979,,9.0,OTLK,-0.4792418182044266,0.029364653581070987,8.032842291175646,-0.014072769973135587,1146.0,1795.0,300.75000000000006,955.0
1251,20025,OTTR,Return on Capital Employed,0.0654,0.0724,0.0674,0.0739,0.0676,0.0651,0.0703,0.1059,0.1477,0.1368,,311.0,OTTR,0.008175151515533009,0.6201150135994393,0.029818559656697035,0.0050695341932322285,219.0,393.0,90.89999999999999,53.0
1252,20041,OUST,Return on Capital Employed,,,,,-1.4023,95.0158,-4.0745,-0.3371,-0.5981,-1.4627,,1822.0,OUST,,,36.017555622891116,,,1820.0,,
1253,20057,OUT,Return on Capital Employed,0.0493,0.0254,0.0603,0.0703,0.0696,0.0604,0.0135,0.03,0.0532,-0.0537,,1321.0,OUT,-0.006445454545763109,0.27134075381393274,0.035540457228347526,-0.0017489144951208014,960.0,466.0,331.4,1055.0
1254,20073,OVID,Return on Capital Employed,-0.0943,-0.1933,-0.4547,-0.7777,-1.315,-0.8599,-1.5045,0.6908,-0.3839,-0.3949,,1649.0,OVID,-0.00022666666671344212,1.1856841400925688e-06,0.5979021662446123,-2.6875507180977654e-10,691.0,1608.0,371.98333333333335,1140.0
1255,20089,OVLY,Return on Capital Employed,0.0152,0.0085,0.012,0.0158,0.0156,0.0161,0.0126,0.0116,0.0159,0.1364,,312.0,OVLY,0.006857575757899222,0.28514051700829834,0.03688655717195629,0.0019553726970309576,311.0,480.0,112.21666666666665,134.0
1256,20105,OXM,Return on Capital Employed,0.1717,0.1532,0.1586,0.1529,0.1548,0.1095,-0.185,0.2263,0.238,0.0945,,477.5,OXM,-0.0049800000002373015,0.016236719940263433,0.11225538071736249,-8.08588653063649e-05,800.0,1106.0,249.71666666666667,739.0
1257,20121,PACB,Return on Capital Employed,-0.6555,-0.2671,-0.6513,-0.7742,-0.6623,-0.6462,0.0601,-0.1364,-0.1772,-0.184,,1479.0,PACB,0.06040181818469543,0.379980510165318,0.2814468065194558,0.022951513688733348,78.0,1452.0,234.79999999999998,666.0
1258,20137,PACS,Return on Capital Employed,,,,,,,,,0.1176,0.0678,,647.5,PACS,,,0.0249,,,323.0,,
1259,20153,PAGS,Return on Capital Employed,0.0911,0.101,0.2219,0.7746,0.1925,0.2243,0.1755,0.1892,0.3138,0.255,,103.0,PAGS,0.006276969697255515,0.009543460697215456,0.18455425462448707,5.9904013603370405e-05,585.0,1326.0,183.85,399.0
1260,20169,PAHC,Return on Capital Employed,0.1092,0.2443,0.186,0.1879,0.1892,0.1455,0.1092,0.1172,0.1138,0.0905,0.0423,500.0,PAHC,-0.01033696969747206,0.39297451320338217,0.04736287153456809,-0.004062165634862195,1042.0,610.0,271.53333333333336,850.0
1261,20185,PAL,Return on Capital Employed,,,,,,,,,,-0.005,,1216.0,PAL,,,0.0,,,1.0,,
1262,20201,PANL,Return on Capital Employed,0.0073,0.0868,0.0448,0.0744,0.1004,0.0677,0.0604,0.1622,0.1671,0.0767,,587.0,PANL,0.010296969697453627,0.40348709230617963,0.04656092353035966,0.004154694362790407,240.0,601.0,132.75,198.0
1263,20217,PAR,Return on Capital Employed,-0.0237,0.0118,0.0465,0.0064,-0.1928,-0.1612,-0.1029,-0.081,-0.0753,-0.0842,,1368.0,PAR,-0.012654545455143166,0.2498152473389056,0.07272170515052573,-0.0031612984028380137,1018.0,848.0,365.8333333333333,1124.0
1264,20233,PARR,Return on Capital Employed,-0.0695,-0.0693,-0.0331,0.1174,0.0834,0.0276,-0.2865,-0.0113,0.2914,0.2928,,73.0,PARR,0.028043030304355485,0.23736827867479793,0.16532577808678234,0.006656525832170056,179.0,1285.0,104.36666666666667,110.0
1265,20249,PATK,Return on Capital Employed,0.2446,0.2131,0.2024,0.1669,0.1662,0.1203,0.1136,0.1586,0.2054,0.11,,398.0,PATK,-0.010243030303516107,0.45246148245181905,0.04373857450809297,-0.004634576675927804,1051.0,568.0,260.8833333333334,799.0
1266,20265,PAX,Return on Capital Employed,,,,,0.4551,0.6582,1.0493,0.2047,0.1616,0.1902,,175.5,PAX,,,0.31971748683625184,,,1475.0,,
1267,20281,PAYO,Return on Capital Employed,,,,,-0.0224,0.0192,-0.0668,0.1312,0.1811,0.1791,,196.0,PAYO,,,0.09816972830539747,,,1020.0,,
1268,20297,PAYS,Return on Capital Employed,-158.769,-91651.9212,0.5182,0.3778,0.3034,0.3391,-0.4781,-0.1627,0.0982,0.0833,,540.0,PAYS,3896.896182002151,0.1657794668781013,27490.360857833744,646.025371531625,1.0,1849.0,146.63333333333333,254.0
1269,20313,PBF,Return on Capital Employed,0.0104,0.0736,0.0824,0.1554,0.0565,0.0881,-0.1333,0.0818,0.4441,0.2743,,83.0,PBF,0.02503696969815195,0.23952556726909224,0.14693755170139455,0.0059969943696489185,193.0,1233.0,105.33333333333333,114.0
1270,20329,PBFS,Return on Capital Employed,,,,0.0219,0.0347,0.0534,-0.0033,0.0072,0.0214,0.0528,0.0664,768.0,PBFS,,,0.019961657123145887,,,262.0,,
1271,20345,PBH,Return on Capital Employed,0.0996,0.0812,0.0853,0.0545,0.0587,0.0203,0.0855,0.0866,0.0926,-0.0078,0.1059,1223.0,PBH,-0.0050042424244794706,0.18843664596222653,0.03311178793118849,-0.0009429826580507921,909.0,433.0,310.6,986.0
1272,20361,PBI,Return on Capital Employed,0.1358,0.1826,0.0955,0.0858,0.0843,0.0354,-0.0236,0.0277,0.0431,-0.135,,1422.0,PBI,-0.025029090910274693,0.7407250841842337,0.08353020052651616,-0.01853967547156806,1166.0,928.0,402.36666666666673,1165.0
1273,20377,PBPB,Return on Capital Employed,0.0426,0.0624,0.0866,-0.0153,-0.088,-0.0329,-0.3267,-0.1226,0.0342,0.0513,,782.0,PBPB,-0.012389090909675701,0.0915461291691323,0.1176105879587378,-0.0011341733167052944,923.0,1136.0,304.21666666666664,964.0
1274,20393,PBYI,Return on Capital Employed,-1.2054,-1.1576,-1.2873,-2.7384,-0.5756,-0.4206,-0.3516,-0.1368,0.0893,0.2745,,82.0,PBYI,0.21282000001011014,0.5304965937777093,0.839263069901208,0.11290028509313549,17.0,1656.0,94.11666666666666,67.0
1275,20409,PCB,Return on Capital Employed,0.0286,0.0263,0.0258,0.0289,0.0313,0.0336,0.0191,0.0286,0.0255,0.2588,,94.0,PCB,0.012443030303616627,0.26459432188010024,0.06948049006735631,0.0032923551653189793,263.0,821.0,98.66666666666667,87.0
1276,20425,PCH,Return on Capital Employed,0.1376,0.0629,0.041,0.1676,0.0809,0.041,0.0997,0.2234,0.1251,0.0212,,1063.0,PCH,0.00034060606061620403,0.0002604091020034227,0.0606249321649105,8.869691838198905e-08,674.0,732.0,266.46666666666664,821.0
1277,20441,PCRX,Return on Capital Employed,-0.0283,0.0414,-0.0888,-0.0427,0.0342,0.0178,0.0448,0.0567,0.0347,0.0579,,718.0,PCRX,0.0103181818186689,0.40184135386635766,0.046752284436164186,0.004146272151453147,241.0,605.0,146.23333333333335,253.0
1278,20457,PCVX,Return on Capital Employed,,,,-0.4874,-0.3634,-0.9193,-0.2579,-0.3385,-0.2314,-0.3186,,1591.0,PCVX,,,0.21900374985141144,,,1379.0,,
1279,20473,PCYO,Return on Capital Employed,0.0357,-0.2924,-0.0209,-0.0281,0.0019,0.0468,-16.9559,0.2539,0.1081,0.0475,,821.0,PCYO,-0.28154424243751586,0.025206786311233964,5.093483280074648,-0.007096825556280711,1090.0,1779.0,370.88333333333327,1139.0
1280,20489,PD,Return on Capital Employed,,,,,-1.2203,-0.3693,-0.155,-0.1009,-0.1752,-0.2279,-0.1169,1513.0,PD,,,0.3872237753834625,,,1523.0,,
1281,20505,PDCO,Return on Capital Employed,0.1502,0.1588,0.1313,0.1118,0.0882,0.0613,-0.3344,0.1354,0.1669,0.1699,0.1762,215.0,PDCO,-0.0067333333336627235,0.018203756350987588,0.14334303052468228,-0.00012257195943597923,816.0,1225.0,232.35,653.0
1282,20521,PDFS,Return on Capital Employed,0.1701,0.1106,0.0635,0.0002,-0.0434,-0.0361,-0.0684,-0.0826,0.0138,-0.0006,,1204.0,PDFS,-0.01904787878877693,0.5120032382207101,0.07646051857004371,-0.009752575621089367,1121.0,878.0,369.81666666666666,1135.0
1283,20537,PDLB,Return on Capital Employed,,0.0135,0.0113,0.0042,0.0128,0.006,0.0125,0.0268,-0.009,0.0533,,763.5,PDLB,,,0.01634815653895638,,,222.0,,
1284,20553,PDM,Return on Capital Employed,0.0407,0.0362,0.0328,0.0422,0.0557,0.0871,0.0807,0.0135,0.0546,0.0405,,885.0,PDM,0.001075151515204722,0.021659014275058563,0.02098346968449212,2.328672201566992e-05,620.0,281.0,216.21666666666667,561.0
1285,20569,PEB,Return on Capital Employed,0.0391,0.0471,0.0447,0.057,0.0106,0.0391,-0.0504,-0.0151,0.0026,0.006,,1180.0,PEB,-0.007285454545798906,0.43010050175470693,0.03190793161582242,-0.00313347765565922,1017.0,422.0,325.55,1034.5
1286,20585,PEBK,Return on Capital Employed,0.0151,0.0158,0.0139,0.0154,0.0168,0.0184,0.0126,0.0138,0.0147,0.0188,,1085.5,PEBK,0.00011090909091478296,0.02839367062528142,0.0018905290264896754,3.1491161967837396e-06,651.0,5.0,228.15,626.0
1287,20601,PEBO,Return on Capital Employed,0.0137,0.008,0.0174,0.0202,0.0208,0.0234,0.013,0.0102,0.0213,0.0533,,763.5,PEBO,0.002390909091021679,0.32343018828893655,0.012075350926577664,0.0007732921774908718,404.0,163.0,158.56666666666666,303.0
1288,20617,PECO,Return on Capital Employed,0.0522,0.042,0.0329,0.0416,0.0237,0.0065,0.0202,0.0202,0.0257,0.0305,,985.5,PECO,-0.002753333333463713,0.3956987410460737,0.01257197279666163,-0.0010894905337317808,921.0,176.0,276.2,868.0
1289,20633,PEPG,Return on Capital Employed,,,,,,-0.3481,-0.1927,-0.2051,-0.3464,-0.6258,,1744.0,PEPG,,,0.1559602436520282,,,1266.0,,
1290,20649,PESI,Return on Capital Employed,-0.0029,-0.0003,-0.3274,-0.1164,-0.0576,0.0701,0.0668,-0.0538,-0.0708,0.0174,,1106.5,PESI,0.010512121212620835,0.07654666990899928,0.10913251990126499,0.0008046678725058763,401.0,1081.0,238.21666666666667,678.0
1291,20665,PETQ,Return on Capital Employed,-0.1657,0.0104,-0.0049,0.0166,0.0153,-0.0052,-0.0037,0.0169,-0.0299,0.0538,,756.0,PETQ,0.01043030303079609,0.2868984781254784,0.05593192648210858,0.0029924380659229633,273.0,689.0,160.1,308.0
1292,20681,PFBC,Return on Capital Employed,0.0244,0.0235,0.0244,0.0288,0.0332,0.0375,0.0266,0.0263,0.0352,0.3914,,35.0,PFBC,0.02055818181915301,0.2942571764276135,0.10885494063201727,0.006049392534589464,192.0,1078.0,92.60000000000001,61.0
1293,20697,PFC,Return on Capital Employed,0.0184,0.0194,0.026,0.0254,0.0294,0.0306,0.0195,0.0262,0.0246,0.0235,,1046.0,PFC,0.00040484848486719465,0.08667909867909862,0.003949683531626299,3.509190176988713e-05,603.0,31.0,216.70000000000002,564.0
1294,20713,PFIS,Return on Capital Employed,0.0173,0.0159,0.0166,0.0173,0.0189,0.0211,0.0171,0.0185,0.0177,0.0323,,966.0,PFIS,0.0009618181818631473,0.36819714651739766,0.004552812317677944,0.0003541387100305623,482.0,43.0,187.1166666666667,415.0
1295,20729,PFMT,Return on Capital Employed,0.1317,0.0353,-0.0593,-0.0584,-0.0143,-0.1642,-0.2845,0.0104,-0.0516,-0.0679,,1342.0,PFMT,-0.017481212122038074,0.22178776672748868,0.10661780151550677,-0.0038771189962363275,1037.0,1068.0,377.7166666666667,1143.0
1296,20745,PFS,Return on Capital Employed,0.0171,0.0182,0.0409,0.048,0.055,0.0618,0.0384,0.0619,0.0732,0.0376,,915.0,PFS,0.003954545454733106,0.4184206785839577,0.017559695327653037,0.0016546635926605316,326.0,233.0,162.91666666666666,318.0
1297,20761,PFSI,Return on Capital Employed,0.0499,0.0939,0.0814,0.0612,0.0553,0.1192,0.107,0.1246,0.0499,0.0615,,685.5,PFSI,0.0012951515152145024,0.018290032404952417,0.02750681551906727,2.3688363182596472e-05,618.0,357.0,199.70000000000002,473.0
1298,20777,PGEN,Return on Capital Employed,-0.1537,-0.0908,-0.2219,-0.1556,-0.7979,-0.5739,-0.3136,-0.2399,-0.533,-0.7488,,1781.0,PGEN,-0.05328060606311159,0.38659358303343394,0.2461324133469625,-0.020597940404131213,1172.0,1410.0,463.4666666666667,1215.0
1299,20793,PGNY,Return on Capital Employed,,,,-0.7245,-0.1003,-0.0792,0.05,0.1269,0.0659,0.1239,,353.0,PGNY,,,0.2773056583686408,,,1447.0,,
1300,20809,PGRE,Return on Capital Employed,0.0319,0.0193,0.0168,0.0256,0.0173,0.0126,0.0145,0.0177,0.0143,-0.0134,,1238.0,PGRE,-0.002886060606197114,0.5537307735660012,0.011139946139905705,-0.0015981005720278902,947.0,145.0,304.6666666666667,966.0
1301,20825,PGY,Return on Capital Employed,,,,,,-0.1438,0.106,-0.1098,-0.2384,-0.0996,,1386.0,PGY,,,0.11275081197046875,,,1110.0,,
1302,20841,PHAT,Return on Capital Employed,,,,,0.9813,-0.9902,-0.5196,-0.804,-1.2298,-0.3142,,1587.5,PHAT,,,0.7178594951118376,,,1637.0,,
1303,20857,PHIN,Return on Capital Employed,,,,,,,-inf,0.0745,0.1136,0.0906,,499.0,PHIN,,,,,,,,
1304,20873,PHR,Return on Capital Employed,,,,,-0.3206,-0.4348,-0.1987,-0.1061,-0.2742,-0.5988,-0.5115,1735.0,PHR,,,0.1599189065328633,,,1273.0,,
1305,20889,PI,Return on Capital Employed,0.0657,0.0643,0.0009,-0.125,-0.2791,-0.1074,-0.2579,-0.1734,-0.0624,-0.1231,,1408.0,PI,-0.022330909091964283,0.31730535808764193,0.11386616003009851,-0.007085717105848306,1089.0,1120.0,396.45,1159.0
1306,20905,PINE,Return on Capital Employed,,,,0.0267,0.0337,0.0446,0.0101,0.0303,0.0766,0.0405,,885.0,PINE,,,0.018980817384175754,,,250.0,,
1307,20921,PIPR,Return on Capital Employed,0.0939,0.0736,-0.0122,-0.0103,0.1273,0.0942,0.0375,0.1569,0.077,0.0582,,716.0,PIPR,0.003989696969886444,0.04964382747939,0.051432099898798614,0.00019806382806808766,522.0,649.0,199.75,474.0
1308,20937,PJT,Return on Capital Employed,0.0174,0.0133,0.0112,0.0109,0.0419,0.0914,0.2227,0.2395,0.3172,0.0832,,541.5,PJT,0.027550909092209478,0.5428858405389096,0.10740108053460169,0.014956998440135231,99.0,1074.0,126.0,176.0
